Date,New Cases,Lockdown,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14
18-02-2020,0.0,0.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0,43.0,36.0,40.0,43.0,54.0
19-02-2020,0.0,0.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,23.0,23.0,23.0,24.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0,43.0,36.0,40.0,43.0
20-02-2020,0.0,0.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,23.0,23.0,23.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0,43.0,36.0,40.0
21-02-2020,0.0,0.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,23.0,23.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0,43.0,36.0
22-02-2020,0.0,0.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,23.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0,43.0
23-02-2020,0.0,0.0,29.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,23.0,29.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0,46.0
24-02-2020,0.0,0.0,27.0,29.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,24.0,25.0,29.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0,55.0
25-02-2020,0.0,0.0,29.0,27.0,29.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,26.0,23.0,25.0,29.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0,46.0
26-02-2020,0.0,0.0,28.0,29.0,27.0,29.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,25.0,19.0,23.0,25.0,29.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0,55.0
27-02-2020,0.0,0.0,28.0,28.0,29.0,27.0,29.0,29.0,28.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,27.0,22.0,19.0,23.0,25.0,29.0,31.0,35.0,35.0,32.0,33.0,35.0,35.0,36.0,41.0,48.0
