diagnosed_date,detected_state,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,China,USA,Middle_East,Europe_Ex_Italy,Italy,South_East_Asia,newCases,Recovered,Deceased,Lockdown
31-03-2020,Haryana,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,27.0,26.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,33.0,35.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
31-03-2020,Haryana,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,27.0,26.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,33.0,35.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,30.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,30.0,31.0,30.0,28.0,27.0,28.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,20.0,19.0,18.0,18.0,18.0,19.0,25.0,26.0,28.0,28.0,32.0,43.0,55.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,26.0,29.0,30.0,27.0,27.0,26.0,27.0,26.0,26.0,25.0,24.0,24.0,20.0,25.0,28.0,33.0,28.0,22.0,22.0,24.0,26.0,32.0,39.0,41.0,37.0,43.0,58.0,79.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
17-03-2020,Haryana,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,24.0,19.0,18.0,23.0,23.0,25.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,48.0,65.0,70.0,56.0,41.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
18-03-2020,Haryana,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,24.0,19.0,18.0,23.0,23.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,48.0,65.0,70.0,56.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18-03-2020,Haryana,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,24.0,19.0,18.0,23.0,23.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,48.0,65.0,70.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
23-03-2020,Haryana,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,23.0,22.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0
25-03-2020,Haryana,28.0,27.0,27.0,28.0,29.0,27.0,27.0,26.0,26.0,23.0,22.0,22.0,26.0,24.0,22.0,34.0,37.0,29.0,34.0,33.0,31.0,33.0,37.0,41.0,45.0,41.0,49.0,28.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,27.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
04-04-2020,Haryana,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,29.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
05-04-2020,Haryana,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,27.0,28.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
07-04-2020,Haryana,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
07-04-2020,Haryana,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,27.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
08-04-2020,Haryana,29.0,32.0,32.0,30.0,28.0,27.0,27.0,29.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,24.0,19.0,18.0,18.0,19.0,20.0,27.0,27.0,29.0,29.0,34.0,44.0,56.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
31-03-2020,Haryana,27.0,25.0,25.0,25.0,21.0,26.0,28.0,28.0,26.0,25.0,25.0,27.0,26.0,24.0,23.0,38.0,35.0,41.0,54.0,71.0,42.0,35.0,37.0,34.0,40.0,46.0,38.0,39.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
07-04-2020,Haryana,29.0,31.0,29.0,28.0,26.0,26.0,27.0,26.0,25.0,24.0,25.0,20.0,26.0,29.0,27.0,25.0,22.0,22.0,24.0,27.0,33.0,38.0,42.0,38.0,43.0,59.0,76.0,41.0,37.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0
04-04-2020,Haryana,27.0,25.0,26.0,26.0,24.0,25.0,25.0,23.0,19.0,26.0,27.0,26.0,26.0,26.0,21.0,28.0,30.0,34.0,41.0,44.0,41.0,46.0,63.0,81.0,44.0,41.0,44.0,40.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0
03-04-2020,Haryana,26.0,26.0,26.0,24.0,24.0,24.0,24.0,19.0,26.0,26.0,26.0,25.0,25.0,24.0,25.0,29.0,31.0,38.0,42.0,39.0,43.0,62.0,78.0,41.0,42.0,43.0,39.0,49.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
06-04-2020,Haryana,30.0,29.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,19.0,26.0,26.0,26.0,25.0,24.0,23.0,27.0,29.0,31.0,38.0,42.0,39.0,43.0,62.0,78.0,41.0,42.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1.0
06-04-2020,Haryana,30.0,29.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,19.0,26.0,26.0,26.0,25.0,24.0,23.0,27.0,29.0,31.0,38.0,42.0,39.0,43.0,62.0,78.0,41.0,42.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1.0
06-04-2020,Haryana,30.0,29.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,19.0,26.0,26.0,26.0,25.0,24.0,23.0,27.0,29.0,31.0,38.0,42.0,39.0,43.0,62.0,78.0,41.0,42.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1.0
06-04-2020,Haryana,30.0,29.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,19.0,26.0,26.0,26.0,25.0,24.0,23.0,27.0,29.0,31.0,38.0,42.0,39.0,43.0,62.0,78.0,41.0,42.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1.0
03-04-2020,Haryana,27.0,28.0,30.0,29.0,28.0,31.0,31.0,30.0,30.0,32.0,31.0,31.0,30.0,30.0,31.0,76.0,78.0,62.0,64.0,55.0,36.0,40.0,48.0,54.0,46.0,43.0,43.0,38.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,28.0,30.0,29.0,28.0,31.0,31.0,30.0,30.0,32.0,31.0,31.0,30.0,30.0,31.0,76.0,78.0,62.0,64.0,55.0,36.0,40.0,48.0,54.0,46.0,43.0,43.0,38.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
03-04-2020,Haryana,27.0,28.0,30.0,29.0,28.0,31.0,31.0,30.0,30.0,32.0,31.0,31.0,30.0,30.0,31.0,76.0,78.0,62.0,64.0,55.0,36.0,40.0,48.0,54.0,46.0,43.0,43.0,38.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
