diagnosed_date,detected_state,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,China,USA,Middle_East,Europe_Ex_Italy,Italy,South_East_Asia,newCases,Recovered,Deceased,Lockdown
28-03-2020,Rajasthan,25.0,24.0,26.0,27.0,27.0,27.0,29.0,27.0,29.0,26.0,27.0,24.0,22.0,20.0,20.0,39.0,58.0,46.0,36.0,32.0,27.0,26.0,25.0,18.0,21.0,23.0,28.0,33.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
29-03-2020,Rajasthan,26.0,25.0,24.0,26.0,27.0,27.0,27.0,29.0,27.0,29.0,26.0,27.0,24.0,22.0,20.0,26.0,39.0,58.0,46.0,36.0,32.0,27.0,26.0,25.0,18.0,21.0,23.0,28.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
29-03-2020,Rajasthan,26.0,25.0,24.0,26.0,27.0,27.0,27.0,29.0,27.0,29.0,26.0,27.0,24.0,22.0,20.0,26.0,39.0,58.0,46.0,36.0,32.0,27.0,26.0,25.0,18.0,21.0,23.0,28.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
29-03-2020,Rajasthan,26.0,25.0,24.0,26.0,27.0,27.0,27.0,29.0,27.0,29.0,26.0,27.0,24.0,22.0,20.0,26.0,39.0,58.0,46.0,36.0,32.0,27.0,26.0,25.0,18.0,21.0,23.0,28.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
31-03-2020,Rajasthan,27.0,28.0,26.0,25.0,24.0,26.0,27.0,27.0,27.0,29.0,27.0,29.0,26.0,27.0,24.0,22.0,26.0,26.0,39.0,58.0,46.0,36.0,32.0,27.0,26.0,25.0,18.0,21.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0
30-03-2020,Rajasthan,27.0,26.0,25.0,22.0,26.0,28.0,29.0,26.0,27.0,26.0,27.0,26.0,26.0,25.0,22.0,28.0,32.0,44.0,65.0,40.0,32.0,37.0,30.0,32.0,35.0,27.0,25.0,31.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0
01-04-2020,Rajasthan,29.0,28.0,27.0,26.0,25.0,22.0,26.0,28.0,29.0,26.0,27.0,26.0,27.0,26.0,26.0,26.0,25.0,28.0,32.0,44.0,65.0,40.0,32.0,37.0,30.0,32.0,35.0,27.0,25.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0
03-04-2020,Rajasthan,28.0,27.0,29.0,28.0,27.0,26.0,25.0,22.0,26.0,28.0,29.0,26.0,27.0,26.0,27.0,17.0,24.0,26.0,25.0,28.0,32.0,44.0,65.0,40.0,32.0,37.0,30.0,32.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0
03-04-2020,Rajasthan,28.0,27.0,29.0,28.0,27.0,26.0,25.0,22.0,26.0,28.0,29.0,26.0,27.0,26.0,27.0,17.0,24.0,26.0,25.0,28.0,32.0,44.0,65.0,40.0,32.0,37.0,30.0,32.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0
03-04-2020,Rajasthan,28.0,27.0,29.0,28.0,27.0,26.0,25.0,22.0,26.0,28.0,29.0,26.0,27.0,26.0,27.0,17.0,24.0,26.0,25.0,28.0,32.0,44.0,65.0,40.0,32.0,37.0,30.0,32.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0
