diagnosed_date,detected_state,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,China,USA,Middle_East,Europe_Ex_Italy,Italy,South_East_Asia,newCases,Recovered,Deceased,Lockdown
24-03-2020,Manipur,20.0,19.0,19.0,20.0,20.0,21.0,20.0,21.0,22.0,23.0,24.0,23.0,21.0,20.0,20.0,55.0,61.0,53.0,41.0,40.0,38.0,37.0,40.0,48.0,50.0,49.0,49.0,50.0,52.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
