diagnosed_date,detected_state,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,China,USA,Middle_East,Europe_Ex_Italy,Italy,South_East_Asia,newCases,Recovered,Deceased,Lockdown
05-04-2020,Maharashtra,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4.0,13.0,1.0
05-04-2020,Maharashtra,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4.0,13.0,1.0
06-04-2020,Maharashtra,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,30.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14.0,7.0,1.0
06-04-2020,Maharashtra,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,30.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14.0,7.0,1.0
06-04-2020,Maharashtra,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,30.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14.0,7.0,1.0
07-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,20.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,12.0,1.0
07-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,20.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,12.0,1.0
07-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,31.0,32.0,31.0,31.0,31.0,29.0,29.0,29.0,29.0,30.0,20.0,16.0,16.0,19.0,17.0,19.0,17.0,29.0,33.0,33.0,41.0,43.0,44.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,12.0,1.0
29-03-2020,Maharashtra,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,26.0,29.0,30.0,30.0,30.0,28.0,28.0,33.0,40.0,46.0,45.0,34.0,23.0,25.0,27.0,25.0,17.0,16.0,39.0,30.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0
31-03-2020,Maharashtra,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,26.0,29.0,30.0,30.0,30.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,25.0,27.0,25.0,17.0,16.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,1.0
31-03-2020,Maharashtra,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,26.0,29.0,30.0,30.0,30.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,25.0,27.0,25.0,17.0,16.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,1.0
01-04-2020,Maharashtra,30.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,26.0,29.0,30.0,30.0,19.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,25.0,27.0,25.0,17.0,16.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0
